playerID,yearID,stint,teamID,lgID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
escobed01,2016,1,MIN,AL,105,352,32,83,14,2,6,37,1,3,21,72,1,1,2,1,7
escobed02,2016,1,ARI,NL,25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
escobyu01,2016,1,LAA,AL,132,517,68,157,28,1,5,39,0,3,40,67,0,3,3,4,21
espinda01,2016,1,WAS,NL,157,516,66,108,15,0,24,72,9,2,54,174,12,20,7,4,4
estevca01,2016,1,COL,NL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estrama01,2016,1,TOR,AL,29,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ethiean01,2016,1,LAN,NL,16,24,2,5,1,0,1,2,0,0,2,6,1,0,0,0,1
evelada01,2016,1,TBA,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
familje01,2016,1,NYN,NL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farmebu01,2016,1,DET,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farquda01,2016,1,TBA,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faulkan01,2016,1,TEX,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feathta01,2016,1,PHI,NL,19,26,2,3,1,0,0,1,2,0,2,11,0,0,0,0,0
federti01,2016,1,CHN,NL,17,31,3,6,2,0,0,3,0,0,1,12,0,0,0,1,1
feldmsc01,2016,1,HOU,AL,26,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
feldmsc01,2016,2,TOR,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
felizmi01,2016,1,HOU,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
felizne01,2016,1,PIT,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fernajo02,2016,1,MIA,NL,30,52,3,13,2,0,0,6,0,0,1,13,0,0,8,0,1
fieldjo03,2016,1,HOU,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fieldjo03,2016,2,LAN,NL,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fieldpr01,2016,1,TEX,AL,89,326,29,69,16,0,8,44,0,0,32,63,1,7,0,5,12
fienca01,2016,1,MIN,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fienca01,2016,2,LAN,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fiersmi01,2016,1,HOU,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
figueco01,2016,1,PIT,NL,23,26,0,4,0,0,0,3,1,0,1,2,0,0,0,0,0
finnebr01,2016,1,CIN,NL,33,53,4,6,2,0,0,2,0,0,3,18,0,0,5,0,2
fistedo01,2016,1,HOU,AL,32,5,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0
flahery01,2016,1,BAL,AL,74,157,16,34,7,0,3,15,2,0,17,48,1,0,1,1,1
flandyo01,2016,1,COL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
floreke01,2016,1,MIA,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
florera02,2016,1,MIL,NL,104,249,18,51,8,0,2,19,3,0,31,58,3,2,3,4,11
florewi01,2016,1,NYN,NL,103,307,38,82,14,0,16,49,1,1,23,48,0,2,0,3,9
floripe01,2016,1,PIT,NL,18,24,4,5,1,1,0,4,0,1,1,12,0,0,0,0,0
florody01,2016,1,TBA,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flowety01,2016,1,ATL,NL,83,281,27,76,18,0,8,41,0,0,29,91,1,11,0,4,3
floydga01,2016,1,TOR,AL,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flynnbr01,2016,1,KCA,AL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foltymi01,2016,1,ATL,NL,22,36,3,5,1,0,0,1,0,0,1,19,0,0,5,0,0
forsylo01,2016,1,TBA,AL,127,511,76,135,24,4,20,52,6,6,46,127,0,8,0,2,8
fowlede01,2016,1,CHN,NL,125,456,84,126,25,7,13,48,13,4,79,124,0,11,1,4,3
francje02,2016,1,ATL,NL,99,257,29,64,13,0,7,33,2,0,16,75,2,0,0,3,4
francje02,2016,2,MIA,NL,26,50,4,14,2,1,0,1,0,2,4,15,0,0,1,0,1
francma02,2016,1,PHI,NL,152,581,67,148,23,1,25,88,1,1,40,106,7,5,0,4,13
frankni01,2016,1,TBA,AL,60,174,18,47,10,1,6,26,6,1,12,42,1,3,2,0,1
fraziad01,2016,1,PIT,NL,66,146,21,44,8,1,2,11,4,1,12,26,0,1,0,1,0
frazito01,2016,1,CHA,AL,158,590,89,133,21,0,40,98,15,5,64,163,1,4,1,7,11
freemfr01,2016,1,ATL,NL,158,589,102,178,43,6,34,91,6,1,89,171,18,10,0,5,12
freemmi01,2016,1,ARI,NL,8,9,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1
freemmi01,2016,2,SEA,AL,13,13,1,5,1,0,0,1,0,0,0,2,0,0,0,0,1
freemsa01,2016,1,MIL,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freesda01,2016,1,PIT,NL,141,437,63,118,23,0,13,55,0,0,45,142,2,10,0,0,15
friasca01,2016,1,LAN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
friedch01,2016,1,SDN,NL,24,37,2,2,0,0,0,2,0,0,3,23,0,0,3,0,1
fryerer01,2016,1,SLN,NL,24,38,7,14,2,0,0,5,0,1,3,7,0,0,0,0,0
fryerer01,2016,2,PIT,NL,36,78,12,17,2,1,0,8,0,2,10,18,0,0,2,2,1
fuentre01,2016,1,KCA,AL,13,41,2,13,1,0,0,5,0,2,3,8,0,0,0,0,0
fulmeca01,2016,1,CHA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fulmemi01,2016,1,DET,AL,26,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gallayo01,2016,1,BAL,AL,24,4,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
gallojo01,2016,1,TEX,AL,17,25,2,1,0,0,1,1,1,0,5,19,0,0,0,0,0
galvifr01,2016,1,PHI,NL,158,584,61,141,26,3,20,67,17,6,25,136,6,3,8,4,16
gamboed01,2016,1,TBA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gamelbe01,2016,1,NYA,AL,6,8,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
gamelbe01,2016,2,SEA,AL,27,40,8,8,2,0,1,5,0,0,5,15,0,0,2,0,0
gantjo01,2016,1,ATL,NL,20,7,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
garciad01,2016,1,ATL,NL,134,532,65,145,29,0,14,65,3,2,24,93,4,6,0,0,18
garciav01,2016,1,CHA,AL,120,413,59,101,18,2,12,51,4,4,34,115,0,4,0,2,9
garcigr01,2016,1,SLN,NL,99,214,33,59,11,0,3,17,1,1,38,50,4,4,0,1,3
garcija01,2016,1,SFN,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcija02,2016,1,SLN,NL,32,41,3,7,0,0,0,4,0,0,2,17,0,0,7,1,0
garcile02,2016,1,CHA,AL,18,48,6,11,1,1,1,5,2,1,1,13,0,1,0,0,0
garcilu03,2016,1,PHI,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
garciyi01,2016,1,LAN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardnbr01,2016,1,NYA,AL,148,547,80,143,22,6,7,41,16,4,70,106,0,8,4,5,6
garnedu01,2016,1,COL,NL,24,68,7,16,6,0,1,6,0,0,6,22,0,0,0,1,1
garnepe01,2016,1,CLE,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gartory01,2016,1,TBA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garzama01,2016,1,MIL,NL,19,28,1,1,0,0,0,0,0,0,2,17,0,0,3,0,1
gattiev01,2016,1,HOU,AL,128,447,58,112,19,0,32,72,2,1,43,127,6,4,0,5,12
gausmke01,2016,1,BAL,AL,30,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
gearrco01,2016,1,SFN,NL,56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
geedi01,2016,1,KCA,AL,33,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
geltzst01,2016,1,TBA,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gennesc01,2016,1,MIL,NL,136,498,58,131,30,1,14,56,8,1,38,114,1,2,1,2,11
gentrcr01,2016,1,LAA,AL,14,34,2,5,1,0,0,2,0,0,3,6,0,1,1,0,2
germego01,2016,1,COL,NL,40,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
giavojo01,2016,1,LAA,AL,99,346,44,90,20,1,6,31,4,3,13,39,0,1,4,3,11
gibsoky01,2016,1,MIN,AL,25,7,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0
gileske01,2016,1,HOU,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gillaco01,2016,1,SFN,NL,101,191,24,50,8,4,6,25,1,2,12,28,3,1,0,1,3
gilleco01,2016,1,MIA,NL,41,51,7,12,3,2,0,5,0,0,3,14,0,0,0,1,1
gilmase01,2016,1,NYN,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gimench01,2016,1,CLE,AL,68,139,17,30,4,0,4,11,0,0,10,41,0,1,4,1,8
giolilu01,2016,1,WAS,NL,6,4,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0
girodch01,2016,1,TOR,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
givenmy01,2016,1,BAL,AL,66,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
glasnty01,2016,1,PIT,NL,7,7,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
gloveko01,2016,1,WAS,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
godleza01,2016,1,ARI,NL,27,18,1,2,0,0,0,0,0,0,0,9,0,0,1,0,0
goedder01,2016,1,NYN,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goeddty01,2016,1,PHI,NL,92,213,17,41,3,3,4,16,3,0,17,52,0,2,1,1,4
goforda01,2016,1,MIL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goinsry01,2016,1,TOR,AL,77,183,13,34,9,2,3,12,1,1,9,48,0,1,3,0,6
goldspa01,2016,1,ARI,NL,158,579,106,172,33,3,24,95,32,5,110,150,15,7,0,8,14
gomesya01,2016,1,CLE,AL,74,251,22,42,11,1,9,34,0,0,9,69,0,2,0,2,7
gomezca01,2016,1,HOU,AL,85,295,27,62,16,1,5,29,13,2,21,100,2,4,3,0,11
gomezca01,2016,2,TEX,AL,33,116,18,33,6,0,8,24,5,3,13,36,0,1,0,0,0
gomezje01,2016,1,PHI,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzaad01,2016,1,LAN,NL,156,568,69,162,31,0,18,90,0,2,55,117,9,4,0,6,16
gonzaca01,2016,1,COL,NL,150,584,87,174,42,2,25,100,2,2,46,129,6,1,0,1,10
gonzach01,2016,1,TEX,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzaer01,2016,1,CLE,AL,21,16,2,5,0,0,0,0,0,1,1,8,0,0,0,0,0
gonzagi01,2016,1,WAS,NL,32,52,1,7,2,0,0,2,0,0,0,24,0,1,5,1,0
gonzama01,2016,1,HOU,AL,141,484,55,123,26,3,13,51,12,6,22,118,1,5,6,1,16
gonzami03,2016,1,CHA,AL,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gonzase01,2016,1,PHI,NL,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodwbr01,2016,1,WAS,NL,22,42,1,12,4,1,0,5,0,0,2,14,0,0,0,0,1
goodyni01,2016,1,NYA,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gordoal01,2016,1,KCA,AL,128,445,62,98,16,2,17,40,8,1,52,148,3,8,0,1,9
gordode01,2016,1,MIA,NL,79,325,47,87,7,6,1,14,30,7,18,55,1,0,1,1,4
gorete01,2016,1,KCA,AL,17,3,6,0,0,0,0,0,11,2,0,1,0,0,0,0,0
gorzeto01,2016,1,CLE,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gosean01,2016,1,DET,AL,30,91,11,19,2,2,2,7,0,1,9,38,0,1,0,0,1
gosewtu01,2016,1,ARI,NL,33,90,8,14,1,1,3,7,0,0,7,22,0,1,1,0,1
gosseph01,2016,1,ARI,NL,122,220,26,61,12,1,2,13,3,0,15,46,0,1,2,2,0
gotttr01,2016,1,WAS,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gourryu01,2016,1,HOU,AL,36,130,13,34,7,0,3,15,1,1,5,12,0,1,0,1,7
gracema02,2016,1,WAS,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grahajr01,2016,1,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grandcu01,2016,1,NYN,NL,150,545,88,129,24,5,30,59,4,2,74,130,7,9,0,5,10
grandya01,2016,1,LAN,NL,126,390,49,89,14,1,27,72,1,3,64,116,1,2,0,1,11
grateju01,2016,1,LAA,AL,9,14,2,4,2,0,0,3,0,0,0,3,0,0,1,0,0
graveke01,2016,1,OAK,AL,31,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
grayjo02,2016,1,COL,NL,29,47,2,7,2,0,0,4,0,0,2,30,0,0,6,0,0
grayso01,2016,1,OAK,AL,22,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
greench03,2016,1,NYA,AL,12,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
greengr01,2016,1,SFN,NL,18,46,7,12,2,0,1,7,0,0,3,8,0,0,0,1,3
greensh02,2016,1,DET,AL,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gregelu01,2016,1,HOU,AL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gregodi01,2016,1,NYA,AL,153,562,68,155,32,2,20,70,7,1,19,82,2,6,5,5,9
greinza01,2016,1,ARI,NL,27,52,4,11,1,0,0,3,1,0,3,9,0,0,3,2,0
grichra01,2016,1,SLN,NL,132,446,66,107,29,3,24,68,5,4,28,141,0,3,0,1,9
griffaj01,2016,1,TEX,AL,23,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
grillja01,2016,1,ATL,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grillja01,2016,2,TOR,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grimmju01,2016,1,CHN,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grossro01,2016,1,MIN,AL,99,332,49,93,19,1,11,37,2,3,55,96,0,2,0,0,3
gsellro01,2016,1,NYN,NL,9,15,0,1,0,0,0,0,0,0,0,9,0,0,2,0,0
guaipma01,2016,1,SEA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrde01,2016,1,LAA,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrja01,2016,1,LAA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrju02,2016,1,MIL,NL,20,35,2,8,2,0,0,0,0,0,0,13,0,0,8,0,0
guerrta01,2016,1,SDN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gurkaja01,2016,1,COL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gustaja01,2016,1,HOU,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gutiefr01,2016,1,SEA,AL,98,248,33,61,9,0,14,39,1,0,29,85,0,3,0,3,6
guyerbr01,2016,1,TBA,AL,63,212,27,51,12,1,7,18,2,1,12,42,1,23,1,1,3
guyerbr01,2016,2,CLE,AL,38,81,12,27,5,0,2,14,1,1,7,13,0,8,0,0,3
gyorkje01,2016,1,SLN,NL,128,400,58,97,9,1,30,59,0,0,37,96,1,0,0,1,11
hahnje01,2016,1,OAK,AL,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
haleda02,2016,1,COL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hallco01,2016,1,MIA,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamelco01,2016,1,TEX,AL,32,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
hamilbi02,2016,1,CIN,NL,119,411,69,107,19,3,3,17,58,8,36,93,0,1,11,1,5
hammeja01,2016,1,CHN,NL,35,65,6,16,3,0,0,7,0,0,1,24,0,0,3,0,0
handbr01,2016,1,SDN,NL,82,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hanigmi01,2016,1,ARI,NL,34,109,9,25,2,1,5,17,0,0,12,27,2,1,0,1,3
hanigry01,2016,1,BOS,AL,35,105,9,18,4,0,1,14,0,0,7,27,0,1,0,0,5
hansoal01,2016,1,PIT,NL,27,31,5,7,1,0,0,1,2,1,2,5,1,0,0,0,0
happja01,2016,1,TOR,AL,32,7,2,2,0,0,0,0,0,0,0,3,0,0,3,0,0
hardybl01,2016,1,DET,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardyjj01,2016,1,BAL,AL,115,405,43,109,29,0,9,48,0,0,26,68,1,0,1,6,14
harpebr03,2016,1,WAS,NL,147,506,84,123,24,2,24,86,21,10,108,117,20,3,0,10,11
harrelu01,2016,1,ATL,NL,5,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
harrelu01,2016,2,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrijo05,2016,1,PIT,NL,131,487,57,138,25,7,4,59,19,4,18,76,0,5,4,8,10
harriwi02,2016,1,HOU,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hartdo01,2016,1,BAL,AL,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
harvema01,2016,1,NYN,NL,17,22,2,3,1,0,0,0,0,0,0,8,0,0,3,0,1
hatchch02,2016,1,LAN,NL,37,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
hathast01,2016,1,ARI,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hayesdr01,2016,1,CIN,NL,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hazelje01,2016,1,SLN,NL,114,200,35,47,7,3,12,28,5,2,18,64,2,0,4,2,1
headlch01,2016,1,NYA,AL,140,467,58,118,18,1,14,51,8,2,51,118,3,6,0,5,7
healyry01,2016,1,OAK,AL,72,269,36,82,20,0,13,37,0,0,12,60,1,1,1,0,7
heanean01,2016,1,LAA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hechaad01,2016,1,MIA,NL,155,508,52,120,17,6,3,38,1,0,33,73,7,1,2,3,10
hedgeau01,2016,1,SDN,NL,8,24,2,3,1,0,0,1,0,1,0,7,0,1,0,1,0
heisech01,2016,1,WAS,NL,83,139,18,30,3,1,9,17,0,1,13,44,0,2,0,1,0
hellebe01,2016,1,NYA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hellije01,2016,1,PHI,NL,32,54,3,9,1,0,0,4,0,0,4,24,0,0,8,0,1
hembrhe01,2016,1,BOS,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hendeji01,2016,1,NYN,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hendrky01,2016,1,CHN,NL,32,58,1,8,0,0,0,2,0,0,1,29,0,1,8,0,0
hendrli01,2016,1,OAK,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heredgu01,2016,1,SEA,AL,45,92,12,23,3,0,1,12,1,1,12,15,0,2,1,0,1
hernace02,2016,1,PHI,NL,155,547,67,161,14,11,6,39,17,13,66,116,4,2,5,2,6
hernada01,2016,1,PHI,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hernaen02,2016,1,LAN,NL,109,216,25,41,8,0,7,18,2,0,28,64,1,0,0,0,3
hernafe02,2016,1,SEA,AL,25,6,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
hernago01,2016,1,SFN,NL,26,54,7,14,5,0,2,4,0,1,3,11,0,0,0,0,0
hernama02,2016,1,BOS,AL,40,51,11,15,1,0,1,5,1,0,5,10,0,0,0,0,0
hernaos01,2016,1,ARI,NL,4,11,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1
hernate01,2016,1,HOU,AL,41,100,15,23,7,0,4,11,0,2,11,28,1,0,0,1,5
herreke01,2016,1,KCA,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herreod01,2016,1,PHI,NL,159,583,87,167,21,6,15,49,25,7,63,134,7,6,2,2,6
herrmch01,2016,1,ARI,NL,56,148,21,42,5,4,6,28,4,0,16,44,1,0,1,1,2
herrmfr01,2016,1,PHI,NL,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hesslke01,2016,1,ARI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hesslke01,2016,2,SDN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hestoch01,2016,1,SFN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heywaja01,2016,1,CHN,NL,142,530,61,122,27,1,7,49,11,4,54,93,0,5,1,2,12
hicksaa01,2016,1,NYA,AL,123,327,32,71,13,1,8,31,3,4,30,68,1,0,1,3,7
hicksjo02,2016,1,DET,AL,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
hillaa01,2016,1,MIL,NL,78,254,34,72,11,0,8,29,4,2,30,43,0,2,0,4,5
hillaa01,2016,2,BOS,AL,47,124,14,27,3,0,2,9,0,0,11,16,2,1,0,0,1
hillri01,2016,1,OAK,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hillri01,2016,2,LAN,NL,6,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
hinojda01,2016,1,PHI,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hochelu01,2016,1,KCA,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoffmje02,2016,1,COL,NL,8,8,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
holadbr01,2016,1,TEX,AL,30,84,14,20,6,1,2,13,0,1,5,16,0,2,1,2,0
holadbr01,2016,2,BOS,AL,14,33,3,7,1,0,0,1,0,0,2,12,0,0,0,0,1
holdejo02,2016,1,NYA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hollade01,2016,1,TEX,AL,22,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
hollima01,2016,1,SLN,NL,110,382,48,94,20,1,20,62,0,0,35,71,1,8,0,1,9
holtbr01,2016,1,BOS,AL,94,290,45,74,16,0,7,34,4,3,27,58,0,3,1,3,5
holtty01,2016,1,CIN,NL,106,179,21,42,5,3,0,13,4,3,23,48,0,2,3,1,6
hoodde01,2016,1,MIA,NL,13,25,3,6,1,0,1,2,0,1,0,11,0,0,0,0,0
hoovejj01,2016,1,CIN,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hosmeer01,2016,1,KCA,AL,158,605,80,161,24,1,25,104,5,3,57,132,5,1,0,4,18
housetj01,2016,1,CLE,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
howarry01,2016,1,PHI,NL,112,331,35,65,10,0,25,59,0,1,27,114,2,1,0,3,7
howeljp01,2016,1,LAN,NL,64,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
hoyinja01,2016,1,TEX,AL,39,46,8,10,2,0,0,5,1,0,3,8,0,0,0,0,0
hoytja01,2016,1,HOU,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsoda01,2016,1,ARI,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huffda01,2016,1,LAA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hugheja02,2016,1,PIT,NL,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hugheph01,2016,1,MIN,AL,12,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
hundlni01,2016,1,COL,NL,83,289,30,75,20,1,10,48,0,0,25,65,3,1,1,1,12
huntece01,2016,1,PHI,NL,13,34,3,3,0,0,1,1,0,0,2,6,0,0,0,0,1
hunteto02,2016,1,CLE,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hunteto02,2016,2,BAL,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurshja01,2016,1,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hutchdr01,2016,1,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hutchdr01,2016,2,PIT,NL,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
iannech01,2016,1,SEA,AL,94,295,23,62,14,0,7,24,0,0,38,83,0,2,1,2,4
iglesjo01,2016,1,DET,AL,137,467,57,119,26,0,4,32,7,4,28,50,1,8,7,3,12
iglesra01,2016,1,CIN,NL,37,11,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
inciaen01,2016,1,ATL,NL,131,522,85,152,24,7,3,29,16,7,45,68,5,4,5,2,8
infanom01,2016,1,KCA,AL,39,134,16,32,9,1,0,11,0,0,9,23,0,0,2,4,0
iribahe01,2016,1,CIN,NL,24,45,6,14,0,3,0,2,1,0,0,11,0,0,0,0,2
iwakuhi01,2016,1,SEA,AL,33,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
jacksau01,2016,1,CHA,AL,54,181,24,46,12,2,0,18,2,1,17,39,0,1,2,2,3
jacksed01,2016,1,MIA,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacksed01,2016,2,SDN,NL,16,23,2,5,1,0,0,2,1,0,3,11,0,0,1,0,0
jackslu01,2016,1,TEX,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
janispa01,2016,1,BAL,AL,14,31,3,6,1,0,0,0,0,0,3,3,0,1,0,0,0
jankotr01,2016,1,SDN,NL,131,335,53,82,13,2,2,12,30,12,42,100,0,2,3,0,5
janseke01,2016,1,LAN,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jasojo01,2016,1,PIT,NL,132,380,45,102,25,3,8,42,0,4,45,74,0,5,1,1,8
jayjo02,2016,1,SDN,NL,90,347,49,101,26,1,2,26,2,0,19,78,0,6,1,0,5
jeffrje01,2016,1,MIL,NL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeffrje01,2016,2,TEX,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jenkity01,2016,1,ATL,NL,14,13,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
jennida01,2016,1,CHA,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jennide01,2016,1,TBA,AL,65,200,22,40,7,1,7,20,2,0,21,58,0,2,1,1,4
